ulasan,processed_text
"Min ini apk gojek semakin di update bukannya makin mudah kok makin nge bingungin, saya top up di indomaret udah sukses tp kok saldo blm nambah2 ya, keterangannya mlh lg di proses pemindahan ke tabungan itu gmn maksudnya Min, kok gk kyk dulu saya top up lancar2 aja gk sampai 1 menit saldo udah masuk, hadehh","['min', 'apk', 'gojek', 'update', 'mudah', 'nge', 'bingungin', 'top', 'up', 'indomaret', 'udah', 'sukses', 'tp', 'saldo', 'blm', 'nambah', 'ya', 'terang', 'mlh', 'lg', 'proses', 'pindah', 'tabung', 'gmn', 'maksud', 'min', 'gk', 'kyk', 'top', 'up', 'lancar', 'aja', 'gk', 'menit', 'saldo', 'udah', 'masuk', 'hadehh']"
"saya nunggu makanan sudah sejam tidak dapat driver, ntah karna ongkir murah atau apa. pdhal jarak antar dekat. awalnya hujan dan ketika reda pun cukup lama dpt drivernya. setidaknya klo memang diluar dri estimasi harusnya bisa di cancle yaa. makin lama buruk pelayanannya.","['nunggu', 'makan', 'jam', 'driver', 'ntah', 'karna', 'ongkir', 'murah', 'pdhal', 'jarak', 'hujan', 'reda', 'dpt', 'drivernya', 'klo', 'luar', 'dri', 'estimasi', 'cancle', 'yaa', 'buruk', 'layan']"
"hari ini 5 kali order selalu otomatis cancel lalu pakai hp kakak langsung bisa, lalu baca ulasan di sini ternyata banyak yg sama otomatis ditolak saat order. ternyata karna saya dapat voucher promo potongan harga sedangkan punya kakak tidak ada jadi langsung bisa. Ngeselin buang² waktu saja pakai aplikasi gojek ini. berangkat pulang gak bisa dipakai nih aplikasi","['kali', 'order', 'otomatis', 'cancel', 'pakai', 'hp', 'kakak', 'langsung', 'baca', 'ulas', 'yg', 'otomatis', 'tolak', 'order', 'karna', 'voucher', 'promo', 'potong', 'harga', 'kakak', 'langsung', 'ngeselin', 'buang', 'pakai', 'aplikasi', 'gojek', 'berangkat', 'pulang', 'gak', 'pakai', 'nih', 'aplikasi']"
masa tarif berubah2 awal mau pesen gocar jam 10.30 tarif 100k. gak jadi karna susah dapat driver. pesen lagi jam 11 tarif jadi 127k. mending uninstal aja aplikasi nya.. apk gak guna. kalah jauh ama lalamove atau grab,"['tarif', 'ubah', 'sen', 'gocar', 'jam', 'tarif', 'k', 'gak', 'karna', 'susah', 'driver', 'sen', 'jam', 'tarif', 'k', 'mending', 'uninstal', 'aja', 'aplikasi', 'nya', 'apk', 'gak', 'kalah', 'ama', 'lalamove', 'grab']"
"ini peraturannya gimana tolong bantu jelaskan, saya pesan gocar, lalu perlu mengganti tujuan antarnya, info pertama dibilang ""gabisa ganti sebelum di pick up"" pas driver sudah sampai masih gabisa ganti tujuan karna ada ""go coin"", dipertengahan perjalanan drivernya ternyata bisa menyelesaikan perjalanan. tarif awal sekitar 58.000, berubah menjadi 32.500, tapi driver meminta tetap bayar tarif awal. bagaimana? tolong jelaskan","['atur', 'gimana', 'tolong', 'bantu', 'pesan', 'gocar', 'ganti', 'tuju', 'antar', 'info', 'bilang', 'gabisa', 'ganti', 'pick', 'up', 'pas', 'driver', 'gabisa', 'ganti', 'tuju', 'karna', 'go', 'coin', 'tengah', 'jalan', 'drivernya', 'selesai', 'jalan', 'tarif', 'ubah', 'driver', 'bayar', 'tarif', 'tolong']"
Tolong adakan menu review resto ketika selesai mesen go food. karena banyak resto go food yang asal asalan dalam menyajikan makanan. baik pengurangan volume maupun rasa yang sudah tidak layak/basi. tolong tindak tegas mitra food seperti itu. karena sangat merugikan konsumen,"['tolong', 'adakan', 'menu', 'review', 'resto', 'selesai', 'mesen', 'go', 'food', 'resto', 'go', 'food', 'asal', 'saji', 'makan', 'kurang', 'volume', 'layakbasi', 'tolong', 'tindak', 'mitra', 'food', 'rugi', 'konsumen']"
"Tolong Rating bintang untuk Customer dihilangkan. masa kita customer ga bisa liat rating kita sendiri, driver jadi seenak jidat ngasih bintang rendah ke customer. padahal saya kadang ngasih tip dan ga pernah kasih bintang rendah ke driver. Tapi rating saya Rendah, alhasil saya kalo order sering di cancel driver. atau lama banget nunggu buat dapet driver.","['tolong', 'rating', 'bintang', 'customer', 'hilang', 'customer', 'ga', 'liat', 'rating', 'driver', 'enak', 'jidat', 'ngasih', 'bintang', 'rendah', 'customer', 'kadang', 'ngasih', 'tip', 'ga', 'kasih', 'bintang', 'rendah', 'driver', 'rating', 'rendah', 'alhasil', 'kalo', 'order', 'cancel', 'driver', 'banget', 'nunggu', 'dapet', 'driver']"
"Sebenernya suka pakai gojek, cm bbrp kali pernah pesen gofood udh nunggu 1 jam lebih tpi tbtb dibatalin dari resto, dan hal sebelnya lainnya kita ga bisa batalin atau chat resto jadi cuma nunggu antara dianter atau engga, pdhl udh laper bgt tbtb di cancel. Mungkin next bisa diperbaiki lagi sistemnya.","['sebenernya', 'suka', 'pakai', 'gojek', 'cm', 'bbrp', 'kali', 'sen', 'gofood', 'udh', 'nunggu', 'jam', 'tpi', 'tbtb', 'dibatalin', 'resto', 'sebel', 'ga', 'batalin', 'chat', 'resto', 'nunggu', 'anter', 'engga', 'pdhl', 'udh', 'laper', 'bgt', 'tbtb', 'cancel', 'next', 'baik', 'sistem']"
fitur untuk pesanan makanan yang masuk ke resto yang gak dibarengi driver yang pick up sangat merugikan. Baik bagi customers dan restoran. Bagaimana kalau makanan sudah dibuat tapi tidak ada driver yang bisa pick up? Bagaimana dengan customers yang sudah menunggu lama tapi asal dibatalkan dengan CS yang tidak menyelesaikan keluhan customers. Sangat tidak profesional.,"['fitur', 'pesan', 'makan', 'masuk', 'resto', 'gak', 'bareng', 'driver', 'pick', 'up', 'rugi', 'customers', 'restoran', 'makan', 'driver', 'pick', 'up', 'customers', 'tunggu', 'batal', 'cs', 'selesai', 'keluh', 'customers', 'profesional']"
"JELEEEEK banget ini aplikasi pelayanan dan kualitas nya sekarang. pesan GOCAR,ada banyak driver yang dekat, yang dipilih malah driver yang lokasi nya 30menit dari lokasi. jadinya driver pada minta cancel orderan atau malah gak dijemput tanpa info ke kita. di GOFOOD ongkos pengemasan mahal, ada fee parkir pula, tapi driver minta untuk di bayarin juga ongkos parkir nya sama kita pas makanan diantar. MAKIN KESINI MAKIN JELEK POKOKNYA INI APLIKASI. YANG BELUM INSTAL MENDING GAK USAH INSTAL!!!!","['jeleeeek', 'banget', 'aplikasi', 'layan', 'kualitas', 'nya', 'pesan', 'gocarada', 'driver', 'pilih', 'driver', 'lokasi', 'nya', 'menit', 'lokasi', 'driver', 'cancel', 'order', 'gak', 'jemput', 'info', 'gofood', 'ongkos', 'emas', 'mahal', 'fee', 'parkir', 'driver', 'bayarin', 'ongkos', 'parkir', 'nya', 'pas', 'makan', 'antar', 'kesini', 'jelek', 'pokok', 'aplikasi', 'instal', 'mending', 'gak', 'instal']"
semua aplikasi hampir sama pada umumnya mereka ingin untung sendiri . mereka tidak menilai dari apa yg kita capai dan berapa tahun kita setia menggunakan jasa mereka. mereka hanya ingin untung besar tapi toleransi kurang . aplikasi JELAS TIDAK BISA MEMBACA KEADAAN EKONOMI . HANYA BISA MENGHITUNG UNTUNG SAJA.,"['aplikasi', 'untung', 'nilai', 'yg', 'capai', 'setia', 'jasa', 'untung', 'toleransi', 'aplikasi', 'baca', 'ekonomi', 'hitung', 'untung']"
"untuk aplikasi gojek tolong diperbagus lagi kasih untuk komplain masalah makanan kerestoran, saya gofood KFC tidak dapat saos, dan lebih parah nya lagi saya dikasihkan nasi yg sudah tidak bagus/mau basi, kalo kaya gini saya binggung mau komplain ke resto bagaimana, ga mungkin driver nya yg saya komplain tolong diperbaiki dan ditambah kan untuk komplain restoran biar bisa diperbagus lagi mutu restoran nya !! sekelas KFC ga punya mutu, maaf untuk sekarang saya kasih bintang 1 terkait apk gojek","['aplikasi', 'gojek', 'tolong', 'bagus', 'kasih', 'komplain', 'makan', 'restoran', 'gofood', 'kfc', 'saos', 'parah', 'nya', 'kasih', 'nasi', 'yg', 'bagusmau', 'basi', 'kalo', 'kaya', 'gin', 'binggung', 'komplain', 'resto', 'ga', 'driver', 'nya', 'yg', 'komplain', 'tolong', 'baik', 'tambah', 'komplain', 'restoran', 'biar', 'bagus', 'mutu', 'restoran', 'nya', 'kelas', 'kfc', 'ga', 'mutu', 'maaf', 'kasih', 'bintang', 'kait', 'apk', 'gojek']"
"pesen gofood di aplikasi ini, tanda restoran masih menyiapkan pesanan, tapi tiba-tiba drivernya udah chat sampe... karena saya lagi ke warung drivernya nunggu ga sampe 5 menit... ehh pas saya dateng dia jutek banget padahal saya kasih tips... gak lagi lagi pake aplikasi ini... mending Shopee food aja... drivernya ramah-ramah...","['sen', 'gofood', 'aplikasi', 'tanda', 'restoran', 'pesan', 'tibatiba', 'drivernya', 'udah', 'chat', 'sampe', 'warung', 'drivernya', 'nunggu', 'ga', 'sampe', 'menit', 'ehh', 'pas', 'dateng', 'jutek', 'banget', 'kasih', 'tips', 'gak', 'pake', 'aplikasi', 'mending', 'shopee', 'food', 'aja', 'drivernya', 'ramahramah']"
"aplikasi taksi daring paling menyebalkan... lebih membebaskan dan mengutamakan driver daripada customer. sdh beberapa kali pesan gojek ataupun gocar tapi selalu di tolak tanpa alasan jelas, yg pdhl ada bbrp driver sdh dkat ke titik jemput tp tiba"" membatalkan bgtu aja. sebaliknya apbla saya yg batalkan krna tidak jadi, tapi driver mendatangi saya dan ga terima gara"" pesanannya dibatalkan. padahal itu saya langsung membatalkan setelah klik 'order'. regulasi dan pelayanan yg buruk...","['aplikasi', 'taksi', 'daring', 'sebal', 'bebas', 'utama', 'driver', 'customer', 'sdh', 'kali', 'pesan', 'gojek', 'gocar', 'tolak', 'alas', 'yg', 'pdhl', 'bbrp', 'driver', 'sdh', 'dkat', 'titik', 'jemput', 'tp', 'batal', 'bgtu', 'aja', 'apbla', 'yg', 'batal', 'krna', 'driver', 'ga', 'terima', 'gara', 'pesan', 'batal', 'langsung', 'batal', 'klik', 'order', 'regulasi', 'layan', 'yg', 'buruk']"
"kalo pesan gocar lama banget dapetnya, padahal bnyak gocar yang ke detec di peta tapi gada yang ambil, sekalinya di ambil dibatalin. nunggu sampe Berjam jam. dari yang ujannya berenti sampe ujan lagi. tolong kurang kurangin dong. padahal layanan lainnya oke oke aja. ini doang yang bikin naik darah","['kalo', 'pesan', 'gocar', 'banget', 'dapetnya', 'bnyak', 'gocar', 'detec', 'peta', 'gada', 'ambil', 'sekali', 'ambil', 'dibatalin', 'nunggu', 'sampe', 'jam', 'jam', 'ujannya', 'renti', 'sampe', 'ujan', 'tolong', 'rangin', 'layan', 'oke', 'oke', 'aja', 'doang', 'bikin', 'darah']"
"Astaghfirullah... jam 11 malam laper mau pesen online. udah coba beberapa aplikasi tetep gabisa, pesen disini malah bikin emosi. ga ada keterangan warung mau tutup, sudah nunggu 1 jam masih diproses mulu keterangannya🥲","['astaghfirullah', 'jam', 'malam', 'laper', 'sen', 'online', 'udah', 'coba', 'aplikasi', 'tetep', 'gabisa', 'sen', 'bikin', 'emosi', 'ga', 'terang', 'warung', 'tutup', 'nunggu', 'jam', 'proses', 'mulu', 'terang']"
"jelek banget, pesanannya lama dan susah cari driver, ini gak 1 kali atau 2 kali tapi udah sering, bahkan harus nunggu buat aplikasi sendiri yang batalin pesanan dan tidak bisa di batalin sendiri padahal nunggu sampe 2 jam, aplikasi nya tidak berguna, bikin susah aja yang ada","['jelek', 'banget', 'pesan', 'susah', 'cari', 'driver', 'gak', 'kali', 'kali', 'udah', 'nunggu', 'aplikasi', 'batalin', 'pesan', 'batalin', 'nunggu', 'sampe', 'jam', 'aplikasi', 'nya', 'guna', 'bikin', 'susah', 'aja']"
"Saya sudah sering menggunakan aplikasi dengan harga mungkin relatif cukup tinggi tentunya dengan kualitas yang baik. Permasalahan saya mengalami pemesanan driver untuk satu tujuan, namun terdapat 2(dua) penerima driver.","['aplikasi', 'harga', 'relatif', 'kualitas', 'masalah', 'alami', 'mesan', 'driver', 'tuju', 'terima', 'driver']"
"suka sih sama apk ini,promo nya gede"",tapi giliran kita pake promonya driver banyak yg gak ngambil orderan kita, alasan driver nya karna ongkir nya kecil mknya pada gakmau ambil,yg bermasalah brti di apk nya dong,yg kena malah customer,pesan makanan sejam lebih baru ada yg mau ambil orderan nya,mau marah ke driver nya yaa mereka juga gak salah,lebih di tingkatkan lagi yaa","['suka', 'sih', 'apk', 'inipromo', 'nya', 'gedetapi', 'gilir', 'pake', 'promonya', 'driver', 'yg', 'gak', 'ngambil', 'order', 'alas', 'driver', 'nya', 'karna', 'ongkir', 'nya', 'mknya', 'gakmau', 'ambilyg', 'masalah', 'brti', 'apk', 'nya', 'dongyg', 'kena', 'customerpesan', 'makan', 'jam', 'yg', 'ambil', 'order', 'nyamau', 'marah', 'driver', 'nya', 'yaa', 'gak', 'salahlebih', 'tingkat', 'yaa']"
"Baru kali ini kecewa banget sm Gofood, lamaaa bangeettt mau dapat driver, hampir tiap malam kalo mau pesan gofood lama banget, itupun kalo dpt driver.. dan harus nunggu 1jm dlu bahkan lebih, baru bisa dianter makanannya. belum lagi kadang telat dari restonya. Ampuun Semoga kedepannya lebih baik lagi yah...","['kali', 'kecewa', 'banget', 'sm', 'gofood', 'lamaaa', 'bangeettt', 'driver', 'malam', 'kalo', 'pesan', 'gofood', 'banget', 'itu', 'kalo', 'dpt', 'driver', 'nunggu', 'jm', 'dlu', 'anter', 'makan', 'kadang', 'telat', 'restonya', 'ampuun', 'moga', 'depan', 'yah']"
"ni aplikasi makin lama makin banyak bug saya pesen di aplikasinya tulisannya masih disiapkan tiba2 udah dateng aja, jadinya saya harus minta maaf sama drivernya, minimal kalau udah kasih layanan mahal aplikasi dibuat yang bener.","['ni', 'aplikasi', 'bug', 'sen', 'aplikasi', 'tulis', 'siap', 'udah', 'dateng', 'aja', 'maaf', 'drivernya', 'minimal', 'udah', 'kasih', 'layan', 'mahal', 'aplikasi', 'bener']"
"saya udah 2 kali pesen gofood telat terus gak sesuai estimasi awal, di tengah tengah estimasi pasti telat padahal kalo sesuai estimasi awal gak bakal telat buat buka puasa. Masalah pertama udah 4 driver cancel pengirman saya dan yg kedua saya gak bisa chet restoran karna telalu lama. Waduhh udah di jam 17.53 malah di batalin duit'a balik, maksud'a apa coba. GAK JELAS BANGET !!!","['udah', 'kali', 'sen', 'gofood', 'telat', 'gak', 'sesuai', 'estimasi', 'estimasi', 'telat', 'kalo', 'sesuai', 'estimasi', 'gak', 'telat', 'buka', 'puasa', 'udah', 'driver', 'cancel', 'pengirman', 'yg', 'gak', 'chet', 'restoran', 'karna', 'talu', 'waduhh', 'udah', 'jam', 'batalin', 'duita', 'maksuda', 'coba', 'gak', 'banget']"
"kendala saat pesan gofood, status 1 jam pesanan masih disiapkan, tidak bisa dibatalkan, statusnya makanan masih disiapkan, ternyata masalah ada di driver yg gaada dilokasi tersebut. jadi harus pesan makanan 2x.","['kendala', 'pesan', 'gofood', 'status', 'jam', 'pesan', 'siap', 'batal', 'status', 'makan', 'siap', 'driver', 'yg', 'gaada', 'lokasi', 'pesan', 'makan', 'x']"
"saya 2x order beda hari susahhhhhhh sekali dapat dtivernya emang tidak ada armada atau bagaimana, klo tidak ada armada mending jangan buka aplikasi yahhh, ini tadi barusan order ya 2x hampir 1 jam ga dapat driver juga aduhhhhhhh parahhh sih tolong ya diperbaiki lagiiiiiii !!!!!!","['x', 'order', 'beda', 'susahhhhhhh', 'dtivernya', 'emang', 'armada', 'klo', 'armada', 'mending', 'buka', 'aplikasi', 'yahhh', 'barusan', 'order', 'ya', 'x', 'jam', 'ga', 'driver', 'aduhhhhhhh', 'parahhh', 'sih', 'tolong', 'ya', 'baik', 'lagiiiiiii']"
"gopaylater di blokir, pas di upgrade gopay plus, padahal sudah 5tahun pake gak pernah telat bayar,, tapi ternyata di blokir dan dibatasi. difollow up tdak ada pnyelesaian. btw jadi sudah saya lunaskan semua ya, dan maaf sy hapus appnya krna sdh tidak benefit dan mnguntungkan buat saya, terima kasih selama ini, bye.","['gopaylater', 'blokir', 'pas', 'upgrade', 'gopay', 'plus', 'pake', 'gak', 'telat', 'bayar', 'blokir', 'batas', 'difollow', 'up', 'tdak', 'pnyelesaian', 'btw', 'lunas', 'ya', 'maaf', 'sy', 'hapus', 'appnya', 'krna', 'sdh', 'benefit', 'mnguntungkan', 'terima', 'kasih', 'bye']"
"pelayanan gofood yang buruk, membuat lama menunggu ""makanan sedang di siapkan"" tetapi driver tidak ada, yang seharus nya pesanan bisa langsung di cancel dari sistem, tetapi membuat custumer menunggu, dan setelah 2 jam baru tercancel dan perut sudah lapar, sistem yang sangat buruk, karna jika driver memang tidak memungkin ada, gojek harus sigap mengcancel pesanan, agar custumer tidak kecewa untuk menunggu dalam waktu lama dan baru tercancel setelah ber jam jam","['layan', 'gofood', 'buruk', 'tunggu', 'makan', 'siap', 'driver', 'harus', 'nya', 'pesan', 'langsung', 'cancel', 'sistem', 'custumer', 'tunggu', 'jam', 'tercancel', 'perut', 'lapar', 'sistem', 'buruk', 'karna', 'driver', 'mungkin', 'gojek', 'sigap', 'mengcancel', 'pesan', 'custumer', 'kecewa', 'tunggu', 'tercancel', 'ber', 'jam', 'jam']"
"Verivikasi nya belibet dan ribet padahal jelas itu nomer telpon tidak aktif,dan setelah terbukti data yang kuat malah gbisa di bantu ,karena masih ada saldo,terus gmna caranya saya buat premium akun gojek lagi? sedangkan KTP saya sudah terpakai diakun itu ,tolong dong di permudahkan lah","['verivikasi', 'nya', 'belibet', 'ribet', 'nomer', 'telpon', 'aktifdan', 'bukti', 'data', 'kuat', 'gbisa', 'bantu', 'saldoterus', 'gmna', 'premium', 'akun', 'gojek', 'ktp', 'pakai', 'akun', 'tolong', 'mudah']"
"pesan Gofood, hanya order kopi tapi sampai 1 jam yg jaraknya tidak lebih dari 3km. ajukan komen malah berimbas ke driver jadi di suspend. harusnya dari admin aplikasi ada komunikasi dulu ke konsumen dan driver. jadi kena marah2 dari driver. HARUS DIPERBAIKI SYSTEM INI. TIDAK AKAN PAKAI APLIKASI GO FOOD LAGI.","['pesan', 'gofood', 'order', 'kopi', 'jam', 'yg', 'jarak', 'km', 'aju', 'komen', 'imbas', 'driver', 'suspend', 'admin', 'aplikasi', 'komunikasi', 'konsumen', 'driver', 'kena', 'marah', 'driver', 'baik', 'system', 'pakai', 'aplikasi', 'go', 'food']"
"berhenti gw make ni aplikasi, lelet banget ga pernah dapet dapet driver ngorder makanan telat mulu akhirnya ga dapet driver nunggu lama lama buang buang waktu aja, niatnya make ni aplikasi biar cepet biar ga keluar eh malah lama, mana ga bisa di cancel lagi","['henti', 'gw', 'make', 'ni', 'aplikasi', 'lelet', 'banget', 'ga', 'dapet', 'dapet', 'driver', 'ngorder', 'makan', 'telat', 'mulu', 'ga', 'dapet', 'driver', 'nunggu', 'buang', 'buang', 'aja', 'niat', 'make', 'ni', 'aplikasi', 'biar', 'cepet', 'biar', 'ga', 'eh', 'ga', 'cancel']"
"kalau bisa tolong perbaiki atau bikin flow alternatif pada bagian pemesanan makanan, saya tidak mendapatkan driver lebih dari 1 jam padahal bukan paket hemat tetapi reguler bahkan saya tidak bisa membatalkan pesanan saya. thanks.","['tolong', 'baik', 'bikin', 'flow', 'alternatif', 'mesan', 'makan', 'driver', 'jam', 'paket', 'hemat', 'reguler', 'batal', 'pesan', 'thanks']"
"customer service tidak membantu sama sekali dan selalu menutup percakapan tanpa solusi, saya juga rugi membayar express tapi sampai 1 jam lebih belum dapat driver, mendingan hapus aja opsi expressnya supaya orang"" gk rugi bayar mahal tapi prosesnya sama saja lama","['customer', 'service', 'bantu', 'tutup', 'cakap', 'solusi', 'rugi', 'bayar', 'express', 'jam', 'driver', 'mending', 'hapus', 'aja', 'opsi', 'expressnya', 'orang', 'gk', 'rugi', 'bayar', 'mahal', 'proses']"
"Tolong dong min pas baru download aplikasinya, terus pengen masuk tapi salah mulu, durasi istirahatnya di kurangi jangan 60 menit, itu terlalu gila menurut gw tod, masalahnya kalo yang baru download terus ga tau apa-apa terus salah mulu dan aplikasi gojeknya lagi di butuhin itu malah merugikan si pengguna. Tolong dengerin kritik saya, jangan diam saja atau bahkan kritik saya dibungkam kayak pejabat Indo","['tolong', 'min', 'pas', 'download', 'aplikasi', 'ken', 'masuk', 'salah', 'mulu', 'durasi', 'istirahat', 'kurang', 'menit', 'gila', 'gw', 'tod', 'kalo', 'download', 'ga', 'tau', 'apaapa', 'salah', 'mulu', 'aplikasi', 'gojek', 'butuhin', 'rugi', 'si', 'guna', 'tolong', 'dengerin', 'kritik', 'diam', 'kritik', 'bungkam', 'kayak', 'jabat', 'indo']"
"ketika saya akan membuat pesanan saya tidak bisa memasukkan alamat penjemputan dan tujuan, driver juga tidak ada yang mengambil pesanan saya. Karna hal ini saya baru bisa membuat pesanan setelah 30mnt mencoba. Lalu entah mengapa alamat rumah saya selalu tidak dapat ditemukan, sehingga saya harus mencari lokasi rumah saya secara manual di peta. Tolong segera diperbaiki karena hal ini saya jadi telat untuk dateng ke suatu acara dan hal ini membuat saya sangat frustasi","['pesan', 'masuk', 'alamat', 'jemput', 'tuju', 'driver', 'ambil', 'pesan', 'karna', 'pesan', 'mnt', 'coba', 'alamat', 'rumah', 'temu', 'cari', 'lokasi', 'rumah', 'manual', 'peta', 'tolong', 'baik', 'telat', 'dateng', 'acara', 'frustasi']"
aplikasinya bukannya tambah murah di Pakaikan diskon malah tambah mahal terus diskon nya blm di pakai udah hilang tolong pihak gojek lebih di perbaiki lagi jangan diskon belum di pakai tiba-tiba hilang padahal belum di pakai sama sekali belum juga habis masa waktu diskonnya nya,"['aplikasi', 'murah', 'pakai', 'diskon', 'mahal', 'diskon', 'nya', 'blm', 'pakai', 'udah', 'hilang', 'tolong', 'gojek', 'baik', 'diskon', 'pakai', 'tibatiba', 'hilang', 'pakai', 'habis', 'diskon', 'nya']"
